NAME,0.0,1.0S,10.0S,1.0MI,10.0MI,1.0HR,10.0HR,1.0D,10.0D,50.0D,100.0D,142.0D
HG-202,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HG-203,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HG-204,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
HG-205,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TL-203,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TL-204,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TL-205,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TL-206,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.215e-34,2.322e-32,1.619e-31
TL-207,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.977e-30,1.073e-28,2.475e-23,9.515e-21,8.776e-20,2.486e-19
TL-208,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.563e-23,6.992e-22,1.628e-18,9.665e-17,3.887e-16,8.069e-16
TL-209,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.695e-25,3.610e-22,3.334e-21,1.005e-20
PB-204,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PB-205,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
PB-206,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.800e-20,1.149e-18,5.936e-18
PB-207,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.305e-29,1.046e-20,2.258e-17,4.466e-16,1.863e-15
PB-208,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.070e-21,1.237e-19,3.852e-15,1.261e-12,1.083e-11,3.198e-11
PB-209,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.958e-21,1.505e-18,1.390e-17,4.192e-17
PB-210,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.882e-22,8.713e-21,8.601e-18,8.963e-16,6.173e-15,1.692e-14
PB-211,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.397e-29,8.297e-28,1.915e-22,7.361e-20,6.789e-19,1.923e-18
PB-212,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.488e-20,4.118e-19,9.600e-16,5.700e-14,2.292e-13,4.759e-13
PB-214,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.205e-25,3.866e-22,2.267e-20,8.498e-20,1.611e-19
BI-208,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.743e-21,1.229e-20
BI-209,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.795e-20,8.908e-17,1.870e-15,8.001e-15
BI-210,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.447e-21,3.820e-19,3.804e-18,9.035e-18
BI-210M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.624e-22,8.950e-21,6.242e-20
BI-211,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.184e-30,4.896e-29,1.130e-23,4.343e-21,4.006e-20,1.135e-19
BI-212,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,8.742e-22,3.912e-20,9.106e-17,5.407e-15,2.175e-14,4.515e-14
BI-213,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.597e-22,3.534e-19,3.264e-18,9.844e-18
BI-214,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.865e-25,2.871e-22,1.683e-20,6.310e-20,1.196e-19
PO-210,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.998e-22,6.002e-19,1.094e-17,3.996e-17
PO-211,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.907e-35,6.006e-34,1.386e-28,5.329e-26,4.915e-25,1.392e-24
PO-211M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.297e-34,6.907e-31,1.448e-29,6.256e-29
PO-212,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.625e-32,2.070e-30,4.818e-27,2.861e-25,1.150e-24,2.389e-24
PO-213,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.896e-31,5.302e-28,4.898e-27,1.477e-26
PO-214,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.325e-29,7.599e-29,7.051e-27,1.363e-25,4.696e-25,9.746e-25
PO-215,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.433e-35,1.597e-28,6.156e-26,5.679e-25,1.608e-24
PO-216,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.180e-28,4.121e-25,5.542e-24,3.831e-21,2.275e-19,9.148e-19,1.899e-18
PO-218,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.035e-26,4.483e-23,2.629e-21,9.854e-21,1.868e-20
AT-217,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.523e-27,4.246e-24,3.922e-23,1.183e-22
RN-218,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.875e-27,1.648e-26,1.521e-24,2.907e-23,1.000e-22,2.079e-22
RN-219,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.514e-32,3.618e-25,1.395e-22,1.287e-21,3.645e-21
RN-220,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.578e-25,1.556e-22,2.092e-21,1.446e-18,8.588e-17,3.454e-16,7.170e-16
RN-222,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.110e-22,8.243e-20,4.833e-18,1.812e-17,3.434e-17
FR-221,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.015e-23,3.856e-20,3.561e-19,1.074e-18
FR-223,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.399e-26,1.775e-25,7.452e-23,3.032e-21,1.483e-20,3.300e-20
RA-222,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.179e-24,1.822e-23,1.682e-21,3.214e-20,1.106e-19,2.299e-19
RA-223,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.401e-26,9.190e-20,3.544e-17,3.269e-16,9.258e-16
RA-224,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,9.137e-22,9.010e-19,1.212e-17,8.374e-15,4.973e-13,2.000e-12,4.152e-12
RA-225,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.315e-23,5.573e-22,1.651e-18,3.321e-16,2.216e-15,5.991e-15
RA-226,0.000e+00,0.000e+00,0.000e+00,1.494e-22,1.536e-20,5.533e-19,5.530e-17,3.183e-16,3.152e-14,7.519e-13,2.816e-12,5.332e-12
RA-228,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.203e-21,1.072e-19,6.729e-19,1.745e-18
AC-225,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.532e-19,1.178e-16,1.088e-15,3.280e-15
AC-227,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.735e-22,5.421e-19,6.878e-18,2.888e-15,1.175e-13,5.747e-13,1.279e-12
AC-228,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.114e-22,2.885e-21,2.820e-18,1.228e-16,6.913e-16,1.820e-15
TH-226,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.584e-22,9.079e-22,8.382e-20,1.601e-18,5.510e-18,1.145e-17
TH-227,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.282e-23,6.951e-22,1.050e-18,1.204e-16,8.048e-16,2.035e-15
TH-228,0.000e+00,0.000e+00,5.186e-22,1.885e-20,1.886e-18,6.788e-17,6.787e-15,3.907e-14,3.887e-12,9.661e-11,3.872e-10,7.997e-10
TH-229,0.000e+00,0.000e+00,5.208e-23,2.302e-21,2.314e-19,8.334e-18,8.352e-16,4.827e-15,5.058e-13,1.535e-11,7.732e-11,1.892e-10
TH-230,0.000e+00,3.046e-13,3.046e-12,1.828e-11,1.828e-10,1.097e-09,1.096e-08,2.628e-08,2.594e-07,1.219e-06,2.230e-06,2.896e-06
TH-231,0.000e+00,1.496e-14,1.496e-13,8.973e-13,8.955e-12,5.315e-11,4.744e-10,9.640e-10,2.444e-09,4.751e-09,7.846e-09,1.108e-08
TH-232,0.000e+00,2.951e-15,2.951e-14,1.771e-13,1.771e-12,1.064e-11,1.083e-10,2.669e-10,3.739e-09,4.216e-08,1.397e-07,2.601e-07
TH-233,0.000e+00,0.000e+00,3.215e-22,1.157e-20,1.057e-18,2.463e-17,4.565e-16,1.126e-15,1.599e-14,1.930e-13,7.358e-13,1.620e-12
TH-234,0.000e+00,9.525e-15,9.525e-14,5.715e-13,5.715e-12,3.427e-11,3.409e-10,8.112e-10,7.149e-09,2.177e-08,2.685e-08,2.787e-08
PA-231,0.000e+00,5.643e-20,5.643e-18,2.031e-16,2.028e-14,7.250e-13,6.716e-11,3.457e-10,1.205e-08,9.736e-08,2.628e-07,4.441e-07
PA-232,0.000e+00,0.000e+00,0.000e+00,1.818e-22,1.960e-19,4.192e-17,3.767e-14,4.433e-13,7.369e-11,8.241e-10,2.558e-09,5.109e-09
PA-233,0.000e+00,0.000e+00,0.000e+00,1.231e-22,1.245e-19,1.995e-17,6.421e-15,5.760e-14,3.287e-11,2.610e-09,1.510e-08,3.556e-08
PA-234,0.000e+00,0.000e+00,0.000e+00,1.256e-21,5.309e-19,2.495e-17,1.927e-15,7.685e-15,1.171e-13,1.217e-12,6.336e-12,1.693e-11
PA-234M,0.000e+00,1.586e-21,1.535e-19,4.730e-18,1.602e-16,1.156e-15,1.149e-14,2.735e-14,2.411e-13,7.366e-13,9.227e-13,9.885e-13
PA-235,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.337e-22,2.059e-20,4.047e-19,9.647e-19,8.613e-18,2.818e-17,4.059e-17,5.144e-17
U-230,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.518e-23,1.555e-21,1.558e-19,8.926e-19,8.242e-17,1.575e-15,5.418e-15,1.126e-14
U-231,0.000e+00,0.000e+00,0.000e+00,9.421e-23,9.686e-21,3.481e-19,3.412e-17,1.906e-16,1.260e-14,1.204e-13,3.533e-13,6.898e-13
U-232,0.000e+00,3.494e-14,3.494e-13,2.096e-12,2.096e-11,1.258e-10,1.258e-09,3.019e-09,3.028e-08,1.590e-07,3.578e-07,5.938e-07
U-233,0.000e+00,1.421e-12,1.421e-11,8.527e-11,8.527e-10,5.116e-09,5.113e-08,1.226e-07,1.208e-06,5.628e-06,1.018e-05,1.311e-05
U-234,3.450e+00,3.450e+00,3.450e+00,3.450e+00,3.450e+00,3.450e+00,3.448e+00,3.445e+00,3.404e+00,3.211e+00,2.953e+00,2.717e+00
U-235,4.876e+02,4.876e+02,4.876e+02,4.876e+02,4.876e+02,4.875e+02,4.869e+02,4.860e+02,4.718e+02,4.095e+02,3.342e+02,2.731e+02
U-236,3.200e+00,3.200e+00,3.200e+00,3.200e+00,3.202e+00,3.212e+00,3.325e+00,3.499e+00,6.178e+00,1.772e+01,3.123e+01,4.168e+01
U-237,0.000e+00,2.593e-08,2.593e-07,1.556e-06,1.556e-05,9.328e-05,9.266e-04,2.201e-03,1.950e-02,8.369e-02,1.763e-01,2.802e-01
U-238,1.971e+03,1.971e+03,1.971e+03,1.971e+03,1.971e+03,1.971e+03,1.971e+03,1.971e+03,1.969e+03,1.964e+03,1.956e+03,1.948e+03
U-239,0.000e+00,1.365e-06,1.362e-05,8.072e-05,7.095e-04,2.306e-03,2.783e-03,2.787e-03,2.822e-03,3.013e-03,3.451e-03,4.065e-03
U-240,0.000e+00,1.333e-16,1.331e-14,4.750e-13,4.348e-11,1.019e-09,1.460e-08,2.698e-08,4.097e-08,4.683e-08,6.168e-08,8.596e-08
U-241,0.000e+00,0.000e+00,0.000e+00,4.018e-23,3.678e-21,8.619e-20,1.236e-18,2.288e-18,3.519e-18,4.307e-18,6.524e-18,1.076e-17
NP-235,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.424e-21,5.240e-19,5.220e-16,7.176e-15,6.631e-12,6.860e-10,5.026e-09,1.400e-08
NP-236,0.000e+00,0.000e+00,0.000e+00,2.128e-22,2.298e-19,4.962e-17,4.943e-14,6.793e-13,6.249e-10,6.332e-08,4.500e-07,1.217e-06
NP-236M,0.000e+00,0.000e+00,0.000e+00,6.562e-22,6.584e-19,1.413e-16,1.317e-13,1.640e-12,5.669e-10,1.667e-08,7.382e-08,1.768e-07
NP-237,0.000e+00,1.541e-14,1.541e-12,5.547e-11,5.547e-09,1.996e-07,1.987e-05,1.136e-04,1.039e-02,2.208e-01,8.488e-01,1.716e+00
NP-238,0.000e+00,1.195e-22,1.195e-19,2.580e-17,2.579e-14,5.552e-12,5.366e-09,7.045e-08,3.679e-05,1.425e-03,6.279e-03,1.494e-02
NP-239,0.000e+00,3.350e-10,3.345e-08,1.195e-06,1.095e-04,2.597e-03,4.368e-02,9.991e-02,3.833e-01,4.327e-01,4.954e-01,5.833e-01
NP-240,0.000e+00,9.519e-19,9.504e-16,2.036e-13,1.862e-10,2.547e-08,1.785e-06,4.839e-06,1.867e-05,2.256e-05,2.970e-05,4.137e-05
NP-240M,0.000e+00,2.036e-19,2.026e-16,4.266e-14,3.278e-11,2.270e-09,5.104e-08,1.169e-07,4.535e-07,5.482e-07,7.218e-07,1.005e-06
NP-241,0.000e+00,0.000e+00,0.000e+00,5.388e-22,4.685e-19,4.545e-17,1.187e-15,2.196e-15,3.378e-15,4.134e-15,6.263e-15,1.033e-14
PU-236,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.848e-22,5.230e-19,4.944e-15,1.508e-13,6.122e-10,9.577e-08,7.905e-07,2.422e-06
PU-237,0.000e+00,0.000e+00,0.000e+00,0.000e+00,7.353e-21,7.356e-18,2.077e-14,2.835e-13,1.621e-10,1.025e-08,9.621e-08,3.473e-07
PU-238,0.000e+00,0.000e+00,0.000e+00,2.433e-21,2.382e-17,2.811e-14,2.104e-10,6.225e-09,3.462e-05,7.352e-03,6.230e-02,1.925e-01
PU-239,0.000e+00,3.804e-16,3.800e-13,8.157e-11,7.643e-08,1.199e-05,2.729e-03,1.538e-02,7.745e-01,4.513e+00,7.633e+00,9.220e+00
PU-240,0.000e+00,1.259e-22,1.255e-18,1.602e-15,1.370e-11,9.197e-09,7.913e-06,6.300e-05,1.394e-02,4.357e-01,1.431e+00,2.383e+00
PU-241,0.000e+00,0.000e+00,0.000e+00,2.085e-21,1.821e-16,8.027e-13,9.041e-09,1.824e-07,3.891e-04,6.978e-02,4.706e-01,1.133e+00
PU-242,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.818e-22,1.396e-17,1.946e-12,9.821e-11,2.096e-06,2.246e-03,3.507e-02,1.374e-01
PU-243,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.689e-22,2.477e-16,2.426e-14,1.296e-09,1.488e-06,2.671e-05,1.238e-04
PU-244,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.326e-20,3.291e-18,1.980e-12,1.403e-08,6.096e-07,4.645e-06
PU-245,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,9.910e-17,7.516e-13,3.755e-11,3.385e-10
PU-246,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.368e-19,4.572e-15,3.933e-13,4.753e-12
AM-239,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.942e-23,8.484e-18,8.717e-15,1.287e-13,4.860e-13
AM-240,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.903e-22,2.186e-20,3.166e-15,8.176e-12,1.210e-10,4.595e-10
AM-241,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,8.018e-19,1.116e-13,5.623e-12,1.175e-07,1.127e-04,1.446e-03,4.612e-03
AM-242,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.284e-17,4.880e-15,6.135e-10,6.299e-07,9.282e-06,3.499e-05
AM-242M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.141e-17,1.417e-15,2.887e-10,1.319e-06,3.049e-05,1.279e-04
AM-243,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.427e-17,1.342e-14,7.878e-09,4.933e-05,1.738e-03,1.074e-02
AM-244,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.254e-22,2.509e-19,7.771e-13,5.207e-09,2.108e-07,1.538e-06
AM-244M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.331e-21,1.072e-18,6.379e-13,4.276e-09,1.733e-07,1.266e-06
AM-245,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.935e-17,1.468e-13,7.334e-12,6.610e-11
AM-246,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.190e-22,7.315e-18,6.293e-16,7.605e-15
CM-241,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.869e-18,1.492e-13,9.405e-12,7.697e-11
CM-242,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.360e-18,6.667e-16,8.833e-10,5.262e-06,1.567e-04,8.344e-04
CM-243,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.063e-23,3.336e-20,5.188e-13,1.710e-08,1.162e-06,9.831e-06
CM-244,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,8.690e-21,5.542e-18,4.046e-11,1.432e-06,1.161e-04,1.149e-03
CM-245,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.644e-22,4.961e-14,9.158e-09,1.566e-06,2.276e-05
CM-246,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,9.793e-17,9.927e-11,3.917e-08,9.088e-07
CM-247,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.017e-20,1.099e-13,9.772e-11,3.535e-09
CM-248,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.955e-16,1.204e-12,6.874e-11
CM-249,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.715e-20,3.989e-17,2.693e-15
CM-250,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.500e-21,3.745e-19
CM-251,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,7.404e-31,9.370e-29
BK-249,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.094e-18,4.603e-15,3.824e-13
BK-250,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.140e-21,1.519e-17,1.492e-15
BK-251,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,9.480e-25,5.275e-21,6.128e-19
CF-249,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,9.187e-21,7.227e-17,7.608e-15
CF-250,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.527e-20,4.387e-16,4.884e-14
CF-251,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.390e-21,8.169e-17,1.234e-14
CF-252,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.870e-22,1.053e-17,2.546e-15
CF-253,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.149e-20,4.049e-18
CF-254,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,1.084e-22,9.944e-20
CF-255,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.547e-26,3.849e-23
ES-253,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.110e-21,9.313e-19
ES-254,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,6.745e-20
ES-254M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.111e-23,1.617e-20
ES-255,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.042e-21
